t x y z hx hy rx ry rz dx dy rzrel acc
6.6 -0.010541245 -0.017795731 0 1 0 1.1894588 -0.017795731 1.3975271 1.2 3.469447e-18 0 0.012016371
6.65 -0.0092705098 -0.017878533 0 1 0 1.1907295 -0.017878533 1.3975271 1.2 3.469447e-18 0 0.011345713
6.7 -0.0079811054 -0.017939987 0 1 0 1.1920189 -0.017939987 1.3975271 1.2 3.469447e-18 0 0.010713925
6.75 -0.006675628 -0.017980018 0 1 0 1.1933244 -0.017980018 1.3975271 1.2 3.469447e-18 0 0.010133901
6.8 -0.0053567068 -0.017998579 0 1 0 1.1946433 -0.017998579 1.3975271 1.2 3.469447e-18 0 0.0096201319
6.85 -0.004026998 -0.017995648 0 1 0 1.195973 -0.017995648 1.3975271 1.2 3.469447e-18 0 0.0091882186
6.9 -0.0026891793 -0.017971228 0 1 0 1.1973108 -0.017971228 1.3975271 1.2 3.469447e-18 0 0.0088538442
6.95 -0.0013459449 -0.017925349 0 1 0 1.1986541 -0.017925349 1.3975271 1.2 3.469447e-18 0 0.0086311314
7 -7.3478808e-18 -0.017858065 0 1 0 1.2 -0.017858065 1.3975271 1.2 3.469447e-18 0 0.0085305981
7.05 0.0013459449 -0.017769456 0 1 0 1.2013459 -0.017769456 1.3975271 1.2 3.469447e-18 0 0.0085572585
7.1 0.0026891793 -0.017659629 0 1 0 1.2026892 -0.017659629 1.3975271 1.2 3.469447e-18 0 0.0087095987
7.15 0.004026998 -0.017528715 0 1 0 1.204027 -0.017528715 1.3975271 1.2 3.469447e-18 0 0.0089798843
7.2 0.0053567068 -0.017376869 0 1 0 1.2053567 -0.017376869 1.3975271 1.2 3.469447e-18 0 0.00935566
7.25 0.006675628 -0.017204274 0 1 0 1.2066756 -0.017204274 1.3975271 1.2 3.469447e-18 0 0.0098218037
7.3 0.0079811054 -0.017011135 0 1 0 1.2079811 -0.017011135 1.3975271 1.2 3.469447e-18 0 0.010362444
7.35 0.0092705098 -0.016797683 0 1 0 1.2092705 -0.016797683 1.3975271 1.2 3.469447e-18 0 0.010962336
7.4 0.010541245 -0.016564173 0 1 0 1.2105412 -0.016564173 1.3975271 1.2 3.469447e-18 0 0.011607634
7.45 0.011790751 -0.016310884 0 1 0 1.2117908 -0.016310884 1.3975271 1.2 3.469447e-18 0 0.012286179
7.5 0.013016512 -0.016038117 0 1 0 1.2130165 -0.016038117 1.3975271 1.2 3.469447e-18 0 0.0129875
7.55 0.01421606 -0.0157462 0 1 0 1.2142161 -0.0157462 1.3975271 1.2 3.469447e-18 0 0.013702653
7.6 0.015386978 -0.01543548 0 1 0 1.215387 -0.01543548 1.3975271 1.2 3.469447e-18 0 0.014424017
7.65 0.016526909 -0.015106328 0 1 0 1.2165269 -0.015106328 1.3975271 1.2 3.469447e-18 0 0.015145072
7.7 0.017633558 -0.014759138 0 1 0 1.2176336 -0.014759138 1.3975271 1.2 3.469447e-18 0 0.015860213
7.75 0.018704694 -0.014394324 0 1 0 1.2187047 -0.014394324 1.3975271 1.2 3.469447e-18 0 0.016564583
7.8 0.019738162 -0.014012321 0 1 0 1.2197382 -0.014012321 1.3975271 1.2 3.469447e-18 0 0.017253944
