t x y z hx hy rx ry rz dx dy rzrel acc
10.55 0.85198452 0 0 -0.99969458 0.024713295 -0.34764898 0.029655954 1.3975271 -1.1996335 0.029655954 0 0.67560757
10.6 0.80288761 0 0 -0.99977037 0.021429044 -0.39683683 0.025714852 1.3975271 -1.1997244 0.025714852 0 0.61654515
10.65 0.75239701 0 0 -0.99982441 0.018738876 -0.44739229 0.022486651 1.3975271 -1.1997893 0.022486651 0 0.56436749
10.7 0.70060035 0 0 -0.99986337 0.016529952 -0.4992357 0.019835942 1.3975271 -1.199836 0.019835942 0 0.51666271
10.75 0.64758754 0 0 -0.99989176 0.014712798 -0.55228257 0.017655357 1.3975271 -1.1998701 0.017655357 0 0.47178504
10.8 0.59345062 0 0 -0.99991266 0.013216401 -0.60644457 0.015859681 1.3975271 -1.1998952 0.015859681 0 0.42863493
10.85 0.53828355 0 0 -0.99992818 0.01198436 -0.66163028 0.014381232 1.3975271 -1.1999138 0.014381232 0 0.38649318
10.9 0.48218209 0 0 -0.99993981 0.010971873 -0.71774568 0.013166247 1.3975271 -1.1999278 0.013166247 0 0.34490238
10.95 0.42524363 0 0 -0.99994855 0.010143382 -0.77469463 0.012172059 1.3975271 -1.1999383 0.012172059 0 0.30358597
11 0.36756701 0 0 -0.99995515 0.0094707506 -0.83237917 0.011364901 1.3975271 -1.1999462 0.011364901 0 0.26239629
11.05 0.30925234 0 0 -0.99996011 0.0089318334 -0.89069979 0.0107182 1.3975271 -1.1999521 0.0107182 0 0.22128711
11.1 0.25040086 0 0 -0.99996379 0.0085093855 -0.94955569 0.010211263 1.3975271 -1.1999566 0.010211263 0 0.18031379
11.15 0.19111471 0 0 -0.99996646 0.0081902214 -1.008845 0.0098282657 1.3975271 -1.1999598 0.0098282657 0 0.13968733
11.2 0.13149682 0 0 -0.99996828 0.0079645865 -1.0684651 0.0095575038 1.3975271 -1.1999619 0.0095575038 0 0.10000298
11.25 0.071650665 0 0 -0.99996938 0.0078256972 -1.1283126 0.0093908366 1.3975271 -1.1999633 0.0093908366 0 0.063320895
11.3 0.011680135 0 0 -0.99996982 0.0077694262 -1.1882836 0.0093233114 1.3975271 -1.1999638 0.0093233114 0 0.039543173
11.35 -0.048310669 0 0 -0.99996963 0.0077941119 -1.2482742 0.0093529343 1.3975271 -1.1999636 0.0093529343 0 0.051730168
11.4 -0.10821761 0 0 -0.99996879 0.0079004825 -1.3081802 0.009480579 1.3975271 -1.1999625 0.009480579 0 0.085717798
11.45 -0.16793671 0 0 -0.99996726 0.0080916891 -1.3678974 0.0097100269 1.3975271 -1.1999607 0.0097100269 0 0.12477414
11.5 -0.22736429 0 0 -0.99996494 0.0083734508 -1.4273222 0.010048141 1.3975271 -1.1999579 0.010048141 0 0.16529607
11.55 -0.28639719 0 0 -0.99996168 0.0087543195 -1.4863512 0.010505183 1.3975271 -1.199954 0.010505183 0 0.20638397
11.6 -0.34493295 0 0 -0.99995725 0.0092460799 -1.5448817 0.011095296 1.3975271 -1.1999487 0.011095296 0 0.24774948
11.65 -0.40286996 0 0 -0.99995135 0.0098643094 -1.6028116 0.011837171 1.3975271 -1.1999416 0.011837171 0 0.28932155
11.7 -0.46010764 0 0 -0.99994351 0.01062913 -1.6600398 0.012754956 1.3975271 -1.1999322 0.012754956 0 0.33115622
11.75 -0.51654664 0 0 -0.99993311 0.011566197 -1.7164664 0.013879437 1.3975271 -1.1999197 0.013879437 0 0.37342788
11.8 -0.57208898 0 0 -0.99991925 0.012707986 -1.7719921 0.015249583 1.3975271 -1.1999031 0.015249583 0 0.41645645
11.85 -0.62663826 0 0 -0.99990065 0.01409545 -1.826519 0.01691454 1.3975271 -1.1998808 0.01691454 0 0.46076267
11.9 -0.68009978 0 0 -0.99987549 0.015780158 -1.8799504 0.01893619 1.3975271 -1.1998506 0.01893619 0 0.50715462
11.95 -0.73238075 0 0 -0.99984109 0.017827026 -1.93219 0.021392432 1.3975271 -1.1998093 0.021392432 0 0.55685346
12 -0.7833904 0 0 -0.99979357 0.020317821 -1.9831427 0.024381385 1.3975271 -1.1997523 0.024381385 0 0.61166717
12.05 -0.8330402 0 0 -0.99972722 0.023355622 -2.0327129 0.028026747 1.3975271 -1.1996727 0.028026747 0 0.67421769
12.1 -0.88124395 0 0 -0.99963353 0.027070511 -2.0808042 0.032484614 1.3975271 -1.1995602 0.032484614 0 0.74821663
12.15 -0.92791799 0 0 -0.99949975 0.031626767 -2.1273177 0.03795212 1.3975271 -1.1993997 0.03795212 0 0.83876647
12.2 -0.9729813 0 0 -0.99930665 0.037231936 -2.1721493 0.044678323 1.3975271 -1.199168 0.044678323 0 0.95264547
12.25 -1.0163556 0 0 -0.99902499 0.044148158 -2.2151856 0.05297779 1.3975271 -1.19883 0.05297779 0 1.098527
12.3 -1.0579657 0 0 -0.99861007 0.052706115 -2.2562978 0.063247338 1.3975271 -1.1983321 0.063247338 0 1.2871036
12.35 -1.0977394 0 0 -0.99799315 0.063321909 -2.2953311 0.075986291 1.3975271 -1.1975918 0.075986291 0 1.5311209
12.4 -1.1356074 0 0 -0.99706829 0.076516879 -2.3320894 0.091820255 1.3975271 -1.1964819 0.091820255 0 1.8453424
12.45 -1.1715043 0 0 -0.99567173 0.092939804 -2.3663104 0.11152777 1.3975271 -1.1948061 0.11152777 0 2.2464184
12.5 -1.2053676 0 0 -0.99355058 0.11338982 -2.3976282 0.13606778 1.3975271 -1.1922607 0.13606778 0 2.7525434
12.55 -1.2371385 0 0 -0.99031535 0.13883624 -2.4255169 0.16660348 1.3975271 -1.1883784 0.16660348 0 3.3826912
12.6 -1.2667619 0 0 -0.98537013 0.17042801 -2.4492061 0.20451361 1.3975271 -1.1824442 0.20451361 0 4.1551871
12.65 -1.2941864 0 0 -0.97781302 0.20947959 -2.467562 0.2513755 1.3975271 -1.1733756 0.2513755 0 5.0854443
12.7 -1.3193644 0 0 -0.96630186 0.25741157 -2.4789266 0.30889388 1.3975271 -1.1595622 0.30889388 0 6.1829271
12.75 -1.3422521 0 0 -0.94888796 0.31561312 -2.4809177 0.37873574 1.3975271 -1.1386656 0.37873574 0 7.4478136
12.8 -1.3628099 0 0 -0.92284038 0.3851826 -2.4702183 0.46221912 1.3975271 -1.1074085 0.46221912 0 8.8682876
12.85 -1.381002 0 0 -0.88452057 0.46650119 -2.4424267 0.55980143 1.3975271 -1.0614247 0.55980143 0 10.41936
12.9 -1.3967969 0 0 -0.82942329 0.55862063 -2.3921049 0.67034476 1.3975271 -0.99530794 0.67034476 0 12.062713
12.95 -1.4101672 0 0 -0.7525571 0.658527 -2.3132357 0.7902324 1.3975271 -0.90306852 0.7902324 0 13.74402
13 -1.4210896 0 0 -0.64934338 0.76049535 -2.2003017 0.91259442 1.3975271 -0.77921205 0.91259442 0 15.382447
13.05 -1.4295452 0 0 -0.51707709 0.85593883 -2.0500377 1.0271266 1.3975271 -0.6204925 1.0271266 0 16.85341
13.1 -1.4355193 0 0 -0.35665498 0.93423617 -1.8635053 1.1210834 1.3975271 -0.42798597 1.1210834 0 17.981984
13.15 -1.4390016 0 0 -0.17383955 0.98477399 -1.647609 1.1817288 1.3975271 -0.20860747 1.1817288 0 18.573973
13.2 -1.4399859 0 0 0.020852873 0.99978256 -1.4149624 1.1997391 1.3975271 0.025023448 1.1997391 0 18.489795
13.25 -1.4384706 0 0 0.21408588 0.97681484 -1.1815676 1.1721778 1.3975271 0.25690305 1.1721778 0 17.721293
13.3 -1.4344584 0 0 0.39288039 0.91958958 -0.9630019 1.1035075 1.3975271 0.47145647 1.1035075 0 16.411534
13.35 -1.4279561 0 0 0.54762871 0.83672145 -0.77080164 1.0040657 1.3975271 0.65715446 1.0040657 0 14.794324
13.4 -1.4189751 0 0 0.67365137 0.73904927 -0.61059344 0.88685913 1.3975271 0.80838165 0.88685913 0 13.093793
13.45 -1.4075309 0 0 0.77095235 0.63689282 -0.48238812 0.76427139 1.3975271 0.92514282 0.76427139 0 11.453314
13.5 -1.3936435 0 0 0.8427785 0.53826054 -0.38230932 0.64591264 1.3975271 1.0113342 0.64591264 0 9.9296965
13.55 -1.3773369 0 0 0.8939009 0.44826462 -0.30465584 0.53791755 1.3975271 1.0726811 0.53791755 0 8.5310839
13.6 -1.3586395 0 0 0.92926323 0.36941826 -0.24352359 0.44330192 1.3975271 1.1151159 0.44330192 0 7.2547519
13.65 -1.3375836 0 0 0.95320399 0.30232789 -0.19373881 0.36279347 1.3975271 1.1438448 0.36279347 0 6.1030002
13.7 -1.3142059 0 0 0.96916444 0.24641486 -0.15120854 0.29569783 1.3975271 1.1629973 0.29569783 0 5.0821051
13.75 -1.2885469 0 0 0.97969583 0.20048961 -0.11291188 0.24058753 1.3975271 1.175635 0.24058753 0 4.1965119
13.8 -1.2606511 0 0 0.98660302 0.16313943 -0.076727503 0.19576731 1.3975271 1.1839236 0.19576731 0 3.4451279
13.85 -1.2305671 0 0 0.99112167 0.13295801 -0.041221074 0.15954961 1.3975271 1.189346 0.15954961 0 2.8208258
13.9 -1.1983469 0 0 0.99407864 0.10866304 -0.005452566 0.13039565 1.3975271 1.1928944 0.13039565 0 2.3118814
13.95 -1.1640466 0 0 0.99601878 0.08914361 0.031175913 0.10697233 1.3975271 1.1952225 0.10697233 0 1.9039486
14 -1.1277257 0 0 0.99729759 0.073467843 0.069031405 0.088161411 1.3975271 1.1967571 0.088161411 0 1.5817705
14.05 -1.0894472 0 0 0.99814568 0.060870393 0.10832762 0.073044471 1.3975271 1.1977748 0.073044471 0 1.3303716
14.1 -1.0492776 0 0 0.99871233 0.050731485 0.14917723 0.060877781 1.3975271 1.1984548 0.060877781 0 1.1357905
14.15 -1.0072865 0 0 0.99909417 0.042553928 0.19162647 0.051064714 1.3975271 1.198913 0.051064714 0 0.98551433
14.2 -0.963547 0 0 0.9993539 0.035941329 0.23567768 0.043129595 1.3975271 1.1992247 0.043129595 0 0.86874313
14.25 -0.91813488 0 0 0.99953236 0.030578876 0.28130395 0.036694651 1.3975271 1.1994388 0.036694651 0 0.77652825
14.3 -0.871129 0 0 0.99965627 0.0262171 0.32845852 0.03146052 1.3975271 1.1995875 0.03146052 0 0.70177037
14.35 -0.82261097 0 0 0.99974326 0.02265851 0.37708094 0.027190212 1.3975271 1.1996919 0.027190212 0 0.63907402
14.4 -0.772665 0 0 0.99980501 0.019746783 0.42710101 0.023696139 1.3975271 1.199766 0.023696139 0 0.58449506
14.45 -0.72137779 0 0 0.99984934 0.017358119 0.47844141 0.020829743 1.3975271 1.1998192 0.020829743 0 0.53524354
14.5 -0.66883838 0 0 0.9998815 0.015394396 0.53101942 0.018473275 1.3975271 1.1998578 0.018473275 0 0.48939803
14.55 -0.61513795 0 0 0.99990508 0.013777765 0.58474815 0.016533318 1.3975271 1.1998861 0.016533318 0 0.44566427
14.6 -0.56036973 0 0 0.99992254 0.012446408 0.63953732 0.01493569 1.3975271 1.199907 0.01493569 0 0.40318823
14.65 -0.50462878 0 0 0.99993557 0.01135122 0.69529391 0.013621464 1.3975271 1.1999227 0.013621464 0 0.36141982
14.7 -0.44801187 0 0 0.99994536 0.010453208 0.75192257 0.012543849 1.3975271 1.1999344 0.012543849 0 0.32001816
14.75 -0.39061728 0 0 0.99995275 0.00972147 0.80932602 0.011665764 1.3975271 1.1999433 0.011665764 0 0.27878888
14.8 -0.33254462 0 0 0.99995831 0.0091316232 0.86740534 0.010957948 1.3975271 1.19995 0.010957948 0 0.2376471
14.85 -0.27389472 0 0 0.99996246 0.008664585 0.92606023 0.010397502 1.3975271 1.199955 0.010397502 0 0.19660533
14.9 -0.21476937 0 0 0.99996551 0.0083056393 0.98518924 0.0099667671 1.3975271 1.1999586 0.0099667671 0 0.15579992
14.95 -0.15527122 0 0 0.99996765 0.008043729 1.04469 0.0096524749 1.3975271 1.1999612 0.0096524749 0 0.11562129
15 -0.095503532 0 0 0.99996902 0.0078709329 1.1044593 0.0094451195 1.3975271 1.1999628 0.0094451195 0 0.077276505
15.05 -0.035570066 0 0 0.99996972 0.0077820953 1.1643936 0.0093385143 1.3975271 1.1999637 0.0093385143 0 0.045954048
15.1 0.024425144 0 0 0.99996978 0.0077745879 1.2243889 0.0093295055 1.3975271 1.1999637 0.0093295055 0 0.042501443
15.15 0.084377956 0 0 0.9999692 0.0078481894 1.284341 0.0094178273 1.3975271 1.199963 0.0094178273 0 0.071141945
15.2 0.1441843 0 0 0.99996796 0.008005075 1.3441458 0.00960609 1.3975271 1.1999616 0.00960609 0 0.10895149
15.25 0.20374036 0 0 0.99996597 0.0082499165 1.4036995 0.0098998998 1.3975271 1.1999592 0.0098998998 0 0.149063
15.3 0.26294275 0 0 0.9999631 0.0085900976 1.4628985 0.010308117 1.3975271 1.1999557 0.010308117 0 0.18997914
15.35 0.32168872 0 0 0.99995917 0.0090360581 1.5216397 0.01084327 1.3975271 1.199951 0.01084327 0 0.23125127
15.4 0.37987627 0 0 0.9999539 0.0096017867 1.579821 0.011522144 1.3975271 1.1999447 0.011522144 0 0.27274076
15.45 0.43740442 0 0 0.9999469 0.010305492 1.6373407 0.01236659 1.3975271 1.1999363 0.01236659 0 0.31445688
15.5 0.49417329 0 0 0.99993761 0.011170488 1.6940984 0.013404586 1.3975271 1.1999251 0.013404586 0 0.35652525
15.55 0.55008435 0 0 0.99992526 0.012226361 1.7499947 0.014671633 1.3975271 1.1999103 0.014671633 0 0.39920278
15.6 0.60504053 0 0 0.99990873 0.013510459 1.804931 0.016212551 1.3975271 1.1998905 0.016212551 0 0.44292178
15.65 0.65894645 0 0 0.99988644 0.015069834 1.8588102 0.018083801 1.3975271 1.1998637 0.018083801 0 0.48836323
15.7 0.71170854 0 0 0.99985611 0.016963713 1.9115359 0.020356456 1.3975271 1.1998273 0.020356456 0 0.53656583
15.75 0.76323519 0 0 0.99981438 0.019266678 1.9630124 0.023120013 1.3975271 1.1997773 0.023120013 0 0.58907966
15.8 0.81343698 0 0 0.99975637 0.022072713 2.0131446 0.026487255 1.3975271 1.1997076 0.026487255 0 0.64817195
15.85 0.86222675 0 0 0.99967481 0.025500376 2.0618365 0.030600452 1.3975271 1.1996098 0.030600452 0 0.71708493
15.9 0.90951982 0 0 0.99955888 0.029699355 2.1089905 0.035639226 1.3975271 1.1994707 0.035639226 0 0.80033103
15.95 0.95523409 0 0 0.99939225 0.034858743 2.1545048 0.041830492 1.3975271 1.1992707 0.041830492 0 0.90399024
16 0.99929021 0 0 0.9991502 0.041217423 2.1982705 0.049460908 1.3975271 1.1989802 0.049460908 0 1.0359608
